id,rank,date,artist,song,last_week,weeks_on_chart,peak_rank
578648,54,1959-08-10,The Knightsbridge Strings,Cry,60.0,4,54
574988,55,1959-08-10,Santo & Johnny,Sleep Walk,77.0,3,55
572885,56,1959-08-10,Bobby Darin,Dream Lover,46.0,17,2
572389,57,1959-08-10,Conway Twitty,Mona Lisa,71.0,4,57
578647,58,1959-08-10,Andre Previn With David Rose,Like Young,61.0,9,46
570962,59,1959-08-10,The Skyliners,This I Swear,40.0,11,26
574139,60,1959-08-10,Big Jay McNeely And Band,There Is Something On Your Mind,56.0,12,44
579483,61,1959-08-10,Dean Martin,On An Evening In Roma,59.0,5,59
573666,62,1959-08-10,Jane Morgan,With Open Arms,68.0,3,62
572335,63,1959-08-10,Preston Epps,Bongo Rock,50.0,13,14
581448,64,1959-08-10,The Tassels,To A Soldier Boy,55.0,5,55
571345,65,1959-08-10,Lloyd Price,I'm Gonna Get Married,,1,65
579382,66,1959-08-10,Johnny Cash And The Tennessee Two,Katy Too,69.0,5,66
572887,67,1959-08-10,LaVern Baker,So High So Low,72.0,3,67
576039,68,1959-08-10,Mitchell Torok,Caribbean,73.0,2,68
574230,69,1959-08-10,Little Willie John,Leave My Kitten Alone,70.0,2,69
579869,70,1959-08-10,Marvin Rainwater,Half-Breed,85.0,3,70
570913,71,1959-08-10,Joni James,I Still Get Jealous,63.0,5,63
573191,72,1959-08-10,Dee Clark,Just Keep It Up,53.0,15,18
581617,73,1959-08-10,Duane Eddy His Twangy Guitar And The Rebels,The Quiet Three,51.0,7,46
570866,74,1959-08-10,The Platters,Remember When,45.0,8,41
575215,75,1959-08-10,Annette,Lonely Guitar,57.0,6,50
573791,76,1959-08-10,Roger Smith,Beach Time,64.0,7,64
570960,77,1959-08-10,Freddy Cannon,Tallahassee Lassie,41.0,14,6
572536,78,1959-08-10,Nina Simone,"I Loves You, Porgy",91.0,2,78
573022,79,1959-08-10,Sam Cooke,Only Sixteen,48.0,10,28
574715,80,1959-08-10,George Hamilton IV,Gee,99.0,2,80
572930,81,1959-08-10,Ray Sharpe,Linda Lu,86.0,4,81
573661,82,1959-08-10,Edd Byrnes and Friend,Like I Love You,,1,82
579772,83,1959-08-10,Gary Stites,A Girl Like You,80.0,4,80
570600,84,1959-08-10,Sil Austin,Danny Boy,81.0,11,59
580101,85,1959-08-10,Eugene Church,Miami,96.0,2,85
581475,86,1959-08-10,Tommy Edwards,I've Been There,,1,86
576997,87,1959-08-10,Hawkshaw Hawkins,Soldier's Joy,92.0,2,87
578141,88,1959-08-10,Roy Hamilton,Time Marches On,89.0,2,88
570601,89,1959-08-10,Johnny Cash,I Got Stripes,95.0,2,89
574634,90,1959-08-10,Nat King Cole,Midnight Flyer,94.0,2,90
578989,91,1959-08-10,Louis Prima And Keely Smith,Bei Mir Bist Du Schön,78.0,6,69
581335,92,1959-08-10,Kathy Linden,You Don't Know Girls,93.0,3,92
577640,93,1959-08-10,George Jones,Who Shot Sam,98.0,3,93
575385,94,1959-08-10,The Wailers,Tall Cool One,74.0,13,36
572473,95,1959-08-10,Don Gibson,Don't Tell Me Your Troubles,,1,95
581242,96,1959-08-10,The Tradewinds,Furry Murray,,1,96
574757,97,1959-08-10,Frankie Ford,Alimony,100.0,2,97
572798,98,1959-08-10,Bob Beckham,Just As Much As Ever,,1,98
570676,99,1959-08-10,Chuck Berry,Back In The U.S.A.,62.0,8,37
573467,100,1959-08-10,Webb Pierce,I Ain't Never,,1,100
571782,1,1959-08-17,Elvis Presley With The Jordanaires,A Big Hunk O' Love,1.0,7,1
576530,2,1959-08-17,The Drifters,There Goes My Baby,4.0,12,2
579856,3,1959-08-17,"Carl Dobkins, Jr.",My Heart Is An Open Book,3.0,18,3
581572,4,1959-08-17,Sammy Turner,Lavender-Blue,5.0,9,4
571675,5,1959-08-17,Paul Anka,Lonely Boy,2.0,12,1
576846,6,1959-08-17,Ray Charles and his Orchestra,What'd I Say (Part I & II),9.0,7,6
581588,7,1959-08-17,The Browns,The Three Bells,16.0,4,7
575813,8,1959-08-17,Dinah Washington,What A Diff'rence A Day Makes,8.0,13,8
579728,9,1959-08-17,Ricky Nelson,Just A Little Too Much,13.0,8,9
575561,10,1959-08-17,Duane Eddy And The Rebels,Forty Miles Of Bad Road,11.0,10,9
578096,11,1959-08-17,Fabian,Tiger,6.0,10,3
572743,12,1959-08-17,Elvis Presley With The Jordanaires,My Wish Came True,14.0,6,12
571781,13,1959-08-17,Johnny Horton,The Battle Of New Orleans,7.0,17,1
573584,14,1959-08-17,Jerry Keller,Here Comes Summer,18.0,8,14
579297,15,1959-08-17,Skip And Flip,It Was I,17.0,9,15
575347,16,1959-08-17,The Playmates,What Is Love?,21.0,7,16
578343,17,1959-08-17,Stonewall Jackson,Waterloo,10.0,13,4
574756,18,1959-08-17,Ricky Nelson,Sweeter Than You,12.0,7,9
573934,19,1959-08-17,Brook Benton,Thank You Pretty Baby,23.0,6,19
580211,20,1959-08-17,Connie Francis,Lipstick On Your Collar,26.0,14,5
575759,21,1959-08-17,Johnny Mathis,Small World,20.0,10,20
573752,22,1959-08-17,Phil Phillips With The Twilights,Sea Of Love,15.0,7,15
574849,23,1959-08-17,Bobby Rydell,Kissin' Time,37.0,8,23
573662,24,1959-08-17,Fats Domino,I Want To Walk You Home,46.0,2,24
571140,25,1959-08-17,Tony Bellus,Robbin' The Cradle,28.0,17,25
580238,26,1959-08-17,Fats Domino,I'm Gonna Be A Wheel Some Day,38.0,4,26
572232,27,1959-08-17,Jan & Dean,Baby Talk,40.0,3,27
580489,28,1959-08-17,David Seville And The Chipmunks,Ragtime Cowboy Joe,19.0,7,16
572799,29,1959-08-17,The Tempos,See You In September,35.0,8,29
578002,30,1959-08-17,Anita Bryant,Till There Was You,31.0,8,30
580657,31,1959-08-17,Carl Mann,Mona Lisa,25.0,12,25
576886,32,1959-08-17,Jacky Noguez And His Musette Orchestra,"Ciao, Ciao Bambina",24.0,9,24
574988,33,1959-08-17,Santo & Johnny,Sleep Walk,55.0,4,33
577312,34,1959-08-17,Sarah Vaughan,Broken-Hearted Melody,45.0,5,34
571345,35,1959-08-17,Lloyd Price,I'm Gonna Get Married,65.0,2,35
579673,36,1959-08-17,Johnny And The Hurricanes,Red River Rock,50.0,3,36
577484,37,1959-08-17,Floyd Robinson,Makin' Love,39.0,5,37
571916,38,1959-08-17,Jack Scott,The Way I Walk,36.0,8,36
571626,39,1959-08-17,The Flamingos,I Only Have Eyes For You,22.0,12,11
579577,40,1959-08-17,Jimmy Clanton,My Own True Love,42.0,3,40
581307,41,1959-08-17,Lloyd Price and His Orchestra,Personality,27.0,17,2
572389,42,1959-08-17,Conway Twitty,Mona Lisa,57.0,5,42
575764,43,1959-08-17,Jackie Wilson,I'll Be Satisfied,30.0,9,20
574229,44,1959-08-17,The Mystics,Hushabye,32.0,13,20
579209,45,1959-08-17,"Frank Sinatra ""and a bunch of kids""",High Hopes,48.0,10,45
578988,46,1959-08-17,Connie Francis,Frankie,34.0,14,9
572036,47,1959-08-17,Jimmy Darren,Angel Face,49.0,3,47
574629,48,1959-08-17,Eddy Arnold,Tennessee Stud,53.0,6,48
576039,49,1959-08-17,Mitchell Torok,Caribbean,68.0,3,49
581291,50,1959-08-17,The Falcons,You're So Fine,29.0,18,17
572536,51,1959-08-17,Nina Simone,"I Loves You, Porgy",78.0,3,51
571783,52,1959-08-17,The Kingston Trio,M.T.A.,41.0,10,15
578648,53,1959-08-17,The Knightsbridge Strings,Cry,54.0,5,53
573666,54,1959-08-17,Jane Morgan,With Open Arms,62.0,4,54
573790,55,1959-08-17,Clyde McPhatter,Since You've Been Gone,47.0,10,38
578946,56,1959-08-17,The Everly Brothers,('til) I Kissed You,,1,56
570410,57,1959-08-17,Carl Smith,Ten Thousand Drums,52.0,7,43
572930,58,1959-08-17,Ray Sharpe,Linda Lu,81.0,5,58
572330,59,1959-08-17,Pat Boone,Twixt Twelve And Twenty,43.0,10,17
574230,60,1959-08-17,Little Willie John,Leave My Kitten Alone,69.0,3,60
572887,61,1959-08-17,LaVern Baker,So High So Low,67.0,4,61
577311,62,1959-08-17,Frankie Avalon,Bobby Sox To Stockings,44.0,13,8
579483,63,1959-08-17,Dean Martin,On An Evening In Roma,61.0,6,59
575215,64,1959-08-17,Annette,Lonely Guitar,75.0,7,50
574139,65,1959-08-17,Big Jay McNeely And Band,There Is Something On Your Mind,60.0,13,44
579869,66,1959-08-17,Marvin Rainwater,Half-Breed,70.0,4,66
580101,67,1959-08-17,Eugene Church,Miami,85.0,3,67
578647,68,1959-08-17,Andre Previn With David Rose,Like Young,58.0,10,46
575026,69,1959-08-17,Ray Peterson,The Wonder Of You,51.0,14,25
574676,70,1959-08-17,Frankie Avalon,A Boy Without A Girl,33.0,13,10
570962,71,1959-08-17,The Skyliners,This I Swear,59.0,12,26
570913,72,1959-08-17,Joni James,I Still Get Jealous,71.0,6,63
573661,73,1959-08-17,Edd Byrnes and Friend,Like I Love You,82.0,2,73
581475,74,1959-08-17,Tommy Edwards,I've Been There,86.0,2,74
573467,75,1959-08-17,Webb Pierce,I Ain't Never,100.0,2,75
570601,76,1959-08-17,Johnny Cash,I Got Stripes,89.0,3,76
579382,77,1959-08-17,Johnny Cash And The Tennessee Two,Katy Too,66.0,6,66
575427,78,1959-08-17,Ronnie Hawkins and The Hawks,Mary Lou,,1,78
574715,79,1959-08-17,George Hamilton IV,Gee,80.0,3,79
574634,80,1959-08-17,Nat King Cole,Midnight Flyer,90.0,3,80
581617,81,1959-08-17,Duane Eddy His Twangy Guitar And The Rebels,The Quiet Three,73.0,8,46
578516,82,1959-08-17,Ivo Robic and The Song-Masters,Morgen,,1,82
570960,83,1959-08-17,Freddy Cannon,Tallahassee Lassie,77.0,15,6
578141,84,1959-08-17,Roy Hamilton,Time Marches On,88.0,3,84
572473,85,1959-08-17,Don Gibson,Don't Tell Me Your Troubles,95.0,2,85
570542,86,1959-08-17,Jerry Wallace With The Jewels,Primrose Lane,,1,86
579772,87,1959-08-17,Gary Stites,A Girl Like You,83.0,5,80
570866,88,1959-08-17,The Platters,Remember When,74.0,9,41
581448,89,1959-08-17,The Tassels,To A Soldier Boy,64.0,6,55
578243,90,1959-08-17,The Wailers,Mau-Mau,,1,90
581242,91,1959-08-17,The Tradewinds,Furry Murray,96.0,2,91
570600,92,1959-08-17,Sil Austin,Danny Boy,84.0,12,59
572798,93,1959-08-17,Bob Beckham,Just As Much As Ever,98.0,2,93
573791,94,1959-08-17,Roger Smith,Beach Time,76.0,8,64
581387,95,1959-08-17,The Crests,The Angels Listened In,,1,95
581186,96,1959-08-17,Billy & Lillie,"Bells, Bells, Bells (The Bell Song)",,5,88
572184,97,1959-08-17,Tony Bennett,Smile,,1,97
577218,98,1959-08-17,LaVern Baker,If You Love Me,,1,98
579383,99,1959-08-17,The Chordettes,A Girl's Work Is Never Done,,1,99
580062,100,1959-08-17,Johnny Horton,Sal's Got A Sugar Lip,,1,100
581588,1,1959-08-24,The Browns,The Three Bells,7.0,5,1
573752,2,1959-08-24,Phil Phillips With The Twilights,Sea Of Love,22.0,8,2
581572,3,1959-08-24,Sammy Turner,Lavender-Blue,4.0,10,3
571782,4,1959-08-24,Elvis Presley With The Jordanaires,A Big Hunk O' Love,1.0,8,1
579856,5,1959-08-24,"Carl Dobkins, Jr.",My Heart Is An Open Book,3.0,19,3
576846,6,1959-08-24,Ray Charles and his Orchestra,What'd I Say (Part I & II),6.0,8,6
576530,7,1959-08-24,The Drifters,There Goes My Baby,2.0,13,2
574988,8,1959-08-24,Santo & Johnny,Sleep Walk,33.0,5,8
575813,9,1959-08-24,Dinah Washington,What A Diff'rence A Day Makes,8.0,14,8
573662,10,1959-08-24,Fats Domino,I Want To Walk You Home,24.0,3,10
571345,11,1959-08-24,Lloyd Price,I'm Gonna Get Married,35.0,3,11
579297,12,1959-08-24,Skip And Flip,It Was I,15.0,10,12
571675,13,1959-08-24,Paul Anka,Lonely Boy,5.0,13,1
575561,14,1959-08-24,Duane Eddy And The Rebels,Forty Miles Of Bad Road,10.0,11,9
575347,15,1959-08-24,The Playmates,What Is Love?,16.0,8,15
572743,16,1959-08-24,Elvis Presley With The Jordanaires,My Wish Came True,12.0,7,12
572232,17,1959-08-24,Jan & Dean,Baby Talk,27.0,4,17
573934,18,1959-08-24,Brook Benton,Thank You Pretty Baby,19.0,7,18
574849,19,1959-08-24,Bobby Rydell,Kissin' Time,23.0,9,19
579673,20,1959-08-24,Johnny And The Hurricanes,Red River Rock,36.0,4,20
577312,21,1959-08-24,Sarah Vaughan,Broken-Hearted Melody,34.0,6,21
579728,22,1959-08-24,Ricky Nelson,Just A Little Too Much,9.0,9,9
574756,23,1959-08-24,Ricky Nelson,Sweeter Than You,18.0,8,9
573584,24,1959-08-24,Jerry Keller,Here Comes Summer,14.0,9,14
571781,25,1959-08-24,Johnny Horton,The Battle Of New Orleans,13.0,18,1
572799,26,1959-08-24,The Tempos,See You In September,29.0,9,26
578096,27,1959-08-24,Fabian,Tiger,11.0,11,3
580238,28,1959-08-24,Fats Domino,I'm Gonna Be A Wheel Some Day,26.0,5,26
578343,29,1959-08-24,Stonewall Jackson,Waterloo,17.0,14,4
572389,30,1959-08-24,Conway Twitty,Mona Lisa,42.0,6,30
577484,31,1959-08-24,Floyd Robinson,Makin' Love,37.0,6,31
571140,32,1959-08-24,Tony Bellus,Robbin' The Cradle,25.0,18,25
578946,33,1959-08-24,The Everly Brothers,('til) I Kissed You,56.0,2,33
579577,34,1959-08-24,Jimmy Clanton,My Own True Love,40.0,4,34
571916,35,1959-08-24,Jack Scott,The Way I Walk,38.0,9,35
580657,36,1959-08-24,Carl Mann,Mona Lisa,31.0,13,25
575759,37,1959-08-24,Johnny Mathis,Small World,21.0,11,20
578002,38,1959-08-24,Anita Bryant,Till There Was You,30.0,9,30
572536,39,1959-08-24,Nina Simone,"I Loves You, Porgy",51.0,4,39
576886,40,1959-08-24,Jacky Noguez And His Musette Orchestra,"Ciao, Ciao Bambina",32.0,10,24
580211,41,1959-08-24,Connie Francis,Lipstick On Your Collar,20.0,15,5
573467,42,1959-08-24,Webb Pierce,I Ain't Never,75.0,3,42
573666,43,1959-08-24,Jane Morgan,With Open Arms,54.0,5,43
580489,44,1959-08-24,David Seville And The Chipmunks,Ragtime Cowboy Joe,28.0,8,16
576039,45,1959-08-24,Mitchell Torok,Caribbean,49.0,4,45
572930,46,1959-08-24,Ray Sharpe,Linda Lu,58.0,6,46
572036,47,1959-08-24,Jimmy Darren,Angel Face,47.0,4,47
573661,48,1959-08-24,Edd Byrnes and Friend,Like I Love You,73.0,3,48
574629,49,1959-08-24,Eddy Arnold,Tennessee Stud,48.0,7,48
579209,50,1959-08-24,"Frank Sinatra ""and a bunch of kids""",High Hopes,45.0,11,45
570542,51,1959-08-24,Jerry Wallace With The Jewels,Primrose Lane,86.0,2,51
575215,52,1959-08-24,Annette,Lonely Guitar,64.0,8,50
581307,53,1959-08-24,Lloyd Price and His Orchestra,Personality,41.0,18,2
572887,54,1959-08-24,LaVern Baker,So High So Low,61.0,5,54
570601,55,1959-08-24,Johnny Cash,I Got Stripes,76.0,4,55
574229,56,1959-08-24,The Mystics,Hushabye,44.0,14,20
575764,57,1959-08-24,Jackie Wilson,I'll Be Satisfied,43.0,10,20
575026,58,1959-08-24,Ray Peterson,The Wonder Of You,69.0,15,25
578238,59,1959-08-24,Bobby Darin,Mack The Knife,,1,59
578516,60,1959-08-24,Ivo Robic and The Song-Masters,Morgen,82.0,2,60
578648,61,1959-08-24,The Knightsbridge Strings,Cry,53.0,6,53
573790,62,1959-08-24,Clyde McPhatter,Since You've Been Gone,55.0,11,38
575427,63,1959-08-24,Ronnie Hawkins and The Hawks,Mary Lou,78.0,2,63
581291,64,1959-08-24,The Falcons,You're So Fine,50.0,19,17
571626,65,1959-08-24,The Flamingos,I Only Have Eyes For You,39.0,13,11
574634,66,1959-08-24,Nat King Cole,Midnight Flyer,80.0,4,66
578988,67,1959-08-24,Connie Francis,Frankie,46.0,15,9
579869,68,1959-08-24,Marvin Rainwater,Half-Breed,66.0,5,66
581475,69,1959-08-24,Tommy Edwards,I've Been There,74.0,3,69
576791,70,1959-08-24,Johnny Horton,Johnny Reb,,1,70
579483,71,1959-08-24,Dean Martin,On An Evening In Roma,63.0,7,59
580101,72,1959-08-24,Eugene Church,Miami,67.0,4,67
575168,73,1959-08-24,The Coasters,Poison Ivy,,1,73
579382,74,1959-08-24,Johnny Cash And The Tennessee Two,Katy Too,77.0,7,66
574230,75,1959-08-24,Little Willie John,Leave My Kitten Alone,60.0,4,60
574139,76,1959-08-24,Big Jay McNeely And Band,There Is Something On Your Mind,65.0,14,44
571783,77,1959-08-24,The Kingston Trio,M.T.A.,52.0,11,15
578243,78,1959-08-24,The Wailers,Mau-Mau,90.0,2,78
577218,79,1959-08-24,LaVern Baker,If You Love Me,98.0,2,79
581387,80,1959-08-24,The Crests,The Angels Listened In,95.0,2,80
576919,81,1959-08-24,Bob McFadden And Dor,The Mummy,,1,81
570410,82,1959-08-24,Carl Smith,Ten Thousand Drums,57.0,8,43
578647,83,1959-08-24,Andre Previn With David Rose,Like Young,68.0,11,46
581448,84,1959-08-24,The Tassels,To A Soldier Boy,89.0,7,55
572184,85,1959-08-24,Tony Bennett,Smile,97.0,2,85
577534,86,1959-08-24,Dee Clark,Hey Little Girl,,1,86
580322,87,1959-08-24,Johnny Tillotson,True True Happiness,,1,87
572578,88,1959-08-24,Johnny Cash,Five Feet High And Rising,,1,88
579898,89,1959-08-24,The Dubs,Chapel Of Dreams,,1,89
579897,90,1959-08-24,Freddie Cannon,Okefenokee,,1,90
574715,91,1959-08-24,George Hamilton IV,Gee,79.0,4,79
572798,92,1959-08-24,Bob Beckham,Just As Much As Ever,93.0,3,92
579383,93,1959-08-24,The Chordettes,A Girl's Work Is Never Done,99.0,2,93
577585,94,1959-08-24,Clyde McPhatter,Twice As Nice,,1,94
572330,95,1959-08-24,Pat Boone,Twixt Twelve And Twenty,59.0,11,17
580062,96,1959-08-24,Johnny Horton,Sal's Got A Sugar Lip,100.0,2,96
574676,97,1959-08-24,Frankie Avalon,A Boy Without A Girl,70.0,14,10
579208,98,1959-08-24,Gene & Eunice,Poco-Loco,,1,98
581186,99,1959-08-24,Billy & Lillie,"Bells, Bells, Bells (The Bell Song)",96.0,6,88
575857,100,1959-08-24,Tommy Edwards,I Looked At Heaven,,1,100
581588,1,1959-08-31,The Browns,The Three Bells,1.0,6,1
573752,2,1959-08-31,Phil Phillips With The Twilights,Sea Of Love,2.0,9,2
574988,3,1959-08-31,Santo & Johnny,Sleep Walk,8.0,6,3
581572,4,1959-08-31,Sammy Turner,Lavender-Blue,3.0,11,3
571345,5,1959-08-31,Lloyd Price,I'm Gonna Get Married,11.0,4,5
576846,6,1959-08-31,Ray Charles and his Orchestra,What'd I Say (Part I & II),6.0,9,6
571782,7,1959-08-31,Elvis Presley With The Jordanaires,A Big Hunk O' Love,4.0,9,1
576530,8,1959-08-31,The Drifters,There Goes My Baby,7.0,14,2
579673,9,1959-08-31,Johnny And The Hurricanes,Red River Rock,20.0,5,9
573662,10,1959-08-31,Fats Domino,I Want To Walk You Home,10.0,4,10
579297,11,1959-08-31,Skip And Flip,It Was I,12.0,11,11
579856,12,1959-08-31,"Carl Dobkins, Jr.",My Heart Is An Open Book,5.0,20,3
578946,13,1959-08-31,The Everly Brothers,('til) I Kissed You,33.0,3,13
577312,14,1959-08-31,Sarah Vaughan,Broken-Hearted Melody,21.0,7,14
574849,15,1959-08-31,Bobby Rydell,Kissin' Time,19.0,10,15
573934,16,1959-08-31,Brook Benton,Thank You Pretty Baby,18.0,8,16
572232,17,1959-08-31,Jan & Dean,Baby Talk,17.0,5,17
575813,18,1959-08-31,Dinah Washington,What A Diff'rence A Day Makes,9.0,15,8
575347,19,1959-08-31,The Playmates,What Is Love?,15.0,9,15
579728,20,1959-08-31,Ricky Nelson,Just A Little Too Much,22.0,10,9
572743,21,1959-08-31,Elvis Presley With The Jordanaires,My Wish Came True,16.0,8,12
580238,22,1959-08-31,Fats Domino,I'm Gonna Be A Wheel Some Day,28.0,6,22
575561,23,1959-08-31,Duane Eddy And The Rebels,Forty Miles Of Bad Road,14.0,12,9
571675,24,1959-08-31,Paul Anka,Lonely Boy,13.0,14,1
573584,25,1959-08-31,Jerry Keller,Here Comes Summer,24.0,10,14
574756,26,1959-08-31,Ricky Nelson,Sweeter Than You,23.0,9,9
577484,27,1959-08-31,Floyd Robinson,Makin' Love,31.0,7,27
572536,28,1959-08-31,Nina Simone,"I Loves You, Porgy",39.0,5,28
572389,29,1959-08-31,Conway Twitty,Mona Lisa,30.0,7,29
572799,30,1959-08-31,The Tempos,See You In September,26.0,10,26
576039,31,1959-08-31,Mitchell Torok,Caribbean,45.0,5,31
571140,32,1959-08-31,Tony Bellus,Robbin' The Cradle,32.0,19,25
575759,33,1959-08-31,Johnny Mathis,Small World,37.0,12,20
571781,34,1959-08-31,Johnny Horton,The Battle Of New Orleans,25.0,19,1
578002,35,1959-08-31,Anita Bryant,Till There Was You,38.0,10,30
579577,36,1959-08-31,Jimmy Clanton,My Own True Love,34.0,5,34
580657,37,1959-08-31,Carl Mann,Mona Lisa,36.0,14,25
573467,38,1959-08-31,Webb Pierce,I Ain't Never,42.0,4,38
573666,39,1959-08-31,Jane Morgan,With Open Arms,43.0,6,39
578516,40,1959-08-31,Ivo Robic and The Song-Masters,Morgen,60.0,3,40
579209,41,1959-08-31,"Frank Sinatra ""and a bunch of kids""",High Hopes,50.0,12,41
573661,42,1959-08-31,Edd Byrnes and Friend,Like I Love You,48.0,4,42
578238,43,1959-08-31,Bobby Darin,Mack The Knife,59.0,2,43
578096,44,1959-08-31,Fabian,Tiger,27.0,12,3
570542,45,1959-08-31,Jerry Wallace With The Jewels,Primrose Lane,51.0,3,45
571916,46,1959-08-31,Jack Scott,The Way I Walk,35.0,10,35
570601,47,1959-08-31,Johnny Cash,I Got Stripes,55.0,5,47
578343,48,1959-08-31,Stonewall Jackson,Waterloo,29.0,15,4
572930,49,1959-08-31,Ray Sharpe,Linda Lu,46.0,7,46
576886,50,1959-08-31,Jacky Noguez And His Musette Orchestra,"Ciao, Ciao Bambina",40.0,11,24
576919,51,1959-08-31,Bob McFadden And Dor,The Mummy,81.0,2,51
572887,52,1959-08-31,LaVern Baker,So High So Low,54.0,6,52
574629,53,1959-08-31,Eddy Arnold,Tennessee Stud,49.0,8,48
575168,54,1959-08-31,The Coasters,Poison Ivy,73.0,2,54
580211,55,1959-08-31,Connie Francis,Lipstick On Your Collar,41.0,16,5
575427,56,1959-08-31,Ronnie Hawkins and The Hawks,Mary Lou,63.0,3,56
572036,57,1959-08-31,Jimmy Darren,Angel Face,47.0,5,47
574634,58,1959-08-31,Nat King Cole,Midnight Flyer,66.0,5,58
575215,59,1959-08-31,Annette,Lonely Guitar,52.0,9,50
576791,60,1959-08-31,Johnny Horton,Johnny Reb,70.0,2,60
577534,61,1959-08-31,Dee Clark,Hey Little Girl,86.0,2,61
581387,62,1959-08-31,The Crests,The Angels Listened In,80.0,3,62
581475,63,1959-08-31,Tommy Edwards,I've Been There,69.0,4,63
578648,64,1959-08-31,The Knightsbridge Strings,Cry,61.0,7,53
573271,65,1959-08-31,Frankie Avalon,Just Ask Your Heart,,1,65
573790,66,1959-08-31,Clyde McPhatter,Since You've Been Gone,62.0,12,38
578344,67,1959-08-31,Paul Anka,Put Your Head On My Shoulder,,1,67
575428,68,1959-08-31,Eddie Cochran,Somethin Else,,1,68
570813,69,1959-08-31,Connie Francis,You're Gonna Miss Me,,1,69
579483,70,1959-08-31,Dean Martin,On An Evening In Roma,71.0,8,59
578243,71,1959-08-31,The Wailers,Mau-Mau,78.0,3,71
580322,72,1959-08-31,Johnny Tillotson,True True Happiness,87.0,2,72
570410,73,1959-08-31,Carl Smith,Ten Thousand Drums,82.0,9,43
579898,74,1959-08-31,The Dubs,Chapel Of Dreams,89.0,2,74
579869,75,1959-08-31,Marvin Rainwater,Half-Breed,68.0,6,66
572184,76,1959-08-31,Tony Bennett,Smile,85.0,3,76
575764,77,1959-08-31,Jackie Wilson,I'll Be Satisfied,57.0,11,20
574230,78,1959-08-31,Little Willie John,Leave My Kitten Alone,75.0,5,60
579382,79,1959-08-31,Johnny Cash And The Tennessee Two,Katy Too,74.0,8,66
580489,80,1959-08-31,David Seville And The Chipmunks,Ragtime Cowboy Joe,44.0,9,16
574715,81,1959-08-31,George Hamilton IV,Gee,91.0,5,79
574139,82,1959-08-31,Big Jay McNeely And Band,There Is Something On Your Mind,76.0,15,44
579897,83,1959-08-31,Freddie Cannon,Okefenokee,90.0,2,83
575909,84,1959-08-31,Dick Flood,The Three Bells (The Jimmy Brown Story),,1,84
580101,85,1959-08-31,Eugene Church,Miami,72.0,5,67
578647,86,1959-08-31,Andre Previn With David Rose,Like Young,83.0,12,46
574474,87,1959-08-31,Bobby Vee and The Shadows,Suzie Baby,,1,87
572798,88,1959-08-31,Bob Beckham,Just As Much As Ever,92.0,4,88
579383,89,1959-08-31,The Chordettes,A Girl's Work Is Never Done,93.0,3,89
570961,90,1959-08-31,Jerry Fuller,Betty My Angel,,1,90
577585,91,1959-08-31,Clyde McPhatter,Twice As Nice,94.0,2,91
578874,92,1959-08-31,Joe Damiano,I Cried,,1,92
581291,93,1959-08-31,The Falcons,You're So Fine,64.0,20,17
579208,94,1959-08-31,Gene & Eunice,Poco-Loco,98.0,2,94
